2024-02-05 23:21:33 [main] INFO  c.j.t.TwitterToKafkaApplication - Starting TwitterToKafkaApplication using Java 17.0.5 with PID 43827 (/Volumes/JsWeb/udemy/event-msa/twitter-to-kafka/build/classes/java/main started by joshuakim in /Volumes/JsWeb/udemy/event-msa)
2024-02-05 23:57:57 [main] INFO  c.j.t.r.TwitterV2KafkaStreamRunner - Created filter for twitter stream for keywords: [Java, Microservices, Spring, Kafka, ElasticSearch]
2024-02-05 23:57:58 [main] INFO  c.j.t.runner.TwitterV2StreamHelper - Created rules for twitter stream Java
2024-02-05 23:57:58 [main] INFO  o.s.b.a.l.ConditionEvaluationReportLogger - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
2024-02-05 23:57:58 [main] ERROR o.s.boot.SpringApplication - Application run failed
java.lang.NullPointerException: Cannot invoke "String.isEmpty()" because "line" is null
	at com.joshua.twittertokafka.runner.TwitterV2StreamHelper.connectStream(TwitterV2StreamHelper.java:90)
	at com.joshua.twittertokafka.runner.TwitterV2KafkaStreamRunner.start(TwitterV2KafkaStreamRunner.java:40)
	at com.joshua.twittertokafka.TwitterToKafkaApplication.run(TwitterToKafkaApplication.java:32)
	at org.springframework.boot.SpringApplication.lambda$callRunner$5(SpringApplication.java:790)
	at org.springframework.util.function.ThrowingConsumer$1.acceptWithException(ThrowingConsumer.java:83)
	at org.springframework.util.function.ThrowingConsumer.accept(ThrowingConsumer.java:60)
	at org.springframework.util.function.ThrowingConsumer$1.accept(ThrowingConsumer.java:88)
	at org.springframework.boot.SpringApplication.callRunner(SpringApplication.java:798)
	at org.springframework.boot.SpringApplication.callRunner(SpringApplication.java:789)
	at org.springframework.boot.SpringApplication.lambda$callRunners$3(SpringApplication.java:774)
	at java.base/java.util.stream.ForEachOps$ForEachOp$OfRef.accept(ForEachOps.java:183)
	at java.base/java.util.stream.SortedOps$SizedRefSortingSink.end(SortedOps.java:357)
	at java.base/java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:510)
	at java.base/java.util.stream.AbstractPipeline.wrapAndCopyInto(AbstractPipeline.java:499)
	at java.base/java.util.stream.ForEachOps$ForEachOp.evaluateSequential(ForEachOps.java:150)
	at java.base/java.util.stream.ForEachOps$ForEachOp$OfRef.evaluateSequential(ForEachOps.java:173)
	at java.base/java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:234)
	at java.base/java.util.stream.ReferencePipeline.forEach(ReferencePipeline.java:596)
	at org.springframework.boot.SpringApplication.callRunners(SpringApplication.java:774)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:341)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1354)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1343)
	at com.joshua.twittertokafka.TwitterToKafkaApplication.main(TwitterToKafkaApplication.java:24)
